Employee ID,First Name,Last Name,Gender,Age,Department,Job Title,Location,Hire Date,Salary,Education Level,Years of Service
EMP18695,Aaron,Garcia,Male,62,HR,HR Manager,Seanberg,2007-01-28,94262.96,High School,0
EMP18696,Kenneth,Pennington,Female,38,R&D,Product Developer,Rosarioport,2024-12-25,44267.15,Bachelor's,20
EMP18697,Kelly,Rogers,Non-binary,62,Sales,Sales Representative,Port Michaelton,2020-07-18,57144.96,High School,6
EMP18698,Nicole,Benjamin,Male,52,IT,Data Analyst,West Julie,2024-11-20,57063.75,Bachelor's,11
EMP18699,Daniel,Burton,Male,37,R&D,Product Developer,Lake Megan,2018-06-23,115804.24,Associate's,4
EMP18700,Mallory,Bonilla,Female,22,Marketing,SEO Specialist,Hamiltonmouth,2010-01-21,128600.78,Bachelor's,13
EMP18701,Scott,Stephens,Male,29,Operations,Operations Manager,North Stefanie,2015-08-08,114572.06,Master's,8
EMP18702,Javier,King,Non-binary,41,Legal,Legal Assistant,West Laura,2010-12-11,82804.0,High School,1
EMP18703,Dwayne,Taylor,Female,24,Customer Service,Call Center Agent,North Gabriellaland,2025-01-15,92151.15,High School,3
EMP18704,Krystal,Martin,Non-binary,59,HR,HR Manager,Lake Lisabury,2014-12-08,93435.53,Associate's,0
EMP18705,Tamara,Paul,Female,24,Sales,Sales Representative,Smithberg,2013-05-08,48162.38,Master's,2
EMP18706,Victor,James,Female,53,HR,HR Assistant,South Jeffrey,2017-04-25,69650.85,Master's,4
EMP18707,Thomas,Matthews,Male,44,Customer Service,Call Center Agent,West Anthony,2014-11-25,99226.31,PhD,18
EMP18708,Kimberly,Washington,Female,31,Legal,Paralegal,Andreabury,2025-06-18,119134.08,Associate's,6
EMP18709,Brandon,Stephenson,Non-binary,40,Finance,Accountant,Christinaton,2006-12-25,59689.64,High School,19
EMP18710,Michael,Morales,Non-binary,39,Operations,Process Analyst,Rogerberg,2015-12-03,57927.51,High School,20
EMP18711,Alicia,Robbins,Male,58,Sales,Business Development Officer,North Kevin,2016-08-05,128692.92,Associate's,5
EMP18712,Brittany,Bruce,Male,57,Sales,Sales Executive,Howardport,2014-11-13,69564.04,Bachelor's,14
EMP18713,Daniel,Anderson,Female,26,Sales,Business Development Officer,New Steventon,2025-05-09,43648.97,High School,1
EMP18714,Robert,Melendez,Female,32,Logistics,Inventory Manager,Osborneton,2016-01-07,56787.1,Associate's,3
EMP18715,Dana,Avila,Male,47,R&D,Lab Technician,East Ricardoland,2012-04-03,134492.52,Master's,6
EMP18716,Heather,Cisneros,Non-binary,65,Marketing,Content Strategist,West Dana,2008-05-11,121442.46,PhD,4
EMP18717,Laura,Lopez,Female,45,HR,Recruiter,Port Andrewport,2017-06-23,83649.4,Master's,6
EMP18718,Alexander,Sanchez,Male,65,Sales,Business Development Officer,Ericamouth,2025-04-10,53854.02,PhD,2
EMP18719,Timothy,Bolton,Female,28,Legal,Corporate Lawyer,Tiffanyfort,2010-01-11,58904.57,PhD,14
EMP18720,Karen,Gallagher,Female,45,Marketing,Content Strategist,New Marcusburgh,2018-08-04,149883.72,High School,9
EMP18721,Sara,Shah,Non-binary,57,Sales,Sales Executive,Port Natalie,2019-01-22,67576.93,Associate's,14
EMP18722,Brian,Fox,Female,48,Marketing,Marketing Coordinator,New Sabrina,2014-09-20,142956.86,Bachelor's,3
EMP18723,Julie,Smith,Female,39,HR,HR Manager,Kevinside,2013-03-29,134282.39,PhD,19
EMP18724,Melissa,Roberts,Female,65,Marketing,Content Strategist,New Bethany,2008-09-22,39570.81,High School,10
EMP18725,Tracey,Kelley,Male,28,Customer Service,Client Relations Officer,East Maria,2023-01-22,96625.34,Associate's,2
EMP18726,David,Young,Female,57,IT,Software Engineer,New Scottland,2016-06-04,146986.96,High School,13
EMP18727,Nicole,Russell,Male,64,Customer Service,Support Specialist,New Crystal,2017-08-02,106410.95,Master's,0
EMP18728,Michelle,Morris,Female,40,Marketing,Marketing Coordinator,Vargasfurt,2020-06-16,122465.23,PhD,4
EMP18729,Danielle,Le,Female,65,Logistics,Supply Chain Analyst,Port Christopherside,2012-12-11,127034.88,Associate's,6
EMP18730,Shannon,Smith,Non-binary,29,Sales,Sales Representative,Port Gregory,2014-11-08,148273.02,PhD,18
EMP18731,Dennis,Anderson,Male,52,IT,System Administrator,West Catherineborough,2005-11-28,104016.68,Bachelor's,12
EMP18732,Elizabeth,Jennings,Non-binary,32,HR,Recruiter,Jonesville,2011-12-07,40728.23,Associate's,6
EMP18733,Heather,Oconnell,Female,65,Logistics,Warehouse Supervisor,East Emilyton,2019-08-26,94803.14,Associate's,16
EMP18734,Zachary,Benson,Male,27,Customer Service,Support Specialist,Thompsonside,2006-02-18,99002.56,High School,11
EMP18735,Justin,Perez,Non-binary,44,R&D,Product Developer,North Abigail,2021-05-28,38588.27,High School,13
EMP18736,Karen,Kane,Male,54,HR,Training Coordinator,Ariasside,2005-08-19,144147.63,PhD,20
EMP18737,Joshua,Morton,Male,31,Finance,Financial Analyst,Lisamouth,2018-04-10,131737.04,PhD,6
EMP18738,Wanda,Perkins,Female,65,IT,IT Support Specialist,Lambside,2015-12-16,59072.01,Associate's,19
EMP18739,Diana,Espinoza,Non-binary,50,Logistics,Supply Chain Analyst,North Timothyburgh,2010-12-29,73017.82,Master's,15
EMP18740,Sandra,Bryant,Non-binary,61,R&D,Innovation Manager,Georgemouth,2018-01-30,59603.7,PhD,0
EMP18741,Patricia,Dyer,Non-binary,43,HR,Recruiter,South Joyceshire,2024-12-27,54327.5,Master's,12
EMP18742,Stephanie,Hunter,Female,51,Operations,Process Analyst,Lindamouth,2016-04-13,94931.21,Associate's,8
EMP18743,Lauren,Escobar,Male,27,HR,HR Assistant,Aaronport,2013-08-11,89472.47,Bachelor's,6
EMP18744,Dennis,Weaver,Female,48,Sales,Account Manager,East Matthew,2005-09-06,111978.97,Master's,17
EMP18745,Gloria,Jordan,Non-binary,28,HR,Recruiter,Evansborough,2015-05-15,147817.88,Associate's,6
EMP18746,Catherine,Wheeler,Male,45,Finance,Financial Analyst,Port Alison,2010-04-04,128561.68,Associate's,16
EMP18747,Patrick,Smith,Female,27,Customer Service,Client Relations Officer,East Corey,2011-08-26,52853.2,High School,0
EMP18748,Edward,Meyer,Male,32,IT,System Administrator,Gibsonmouth,2022-06-24,135816.88,Master's,0
EMP18749,Jason,Maddox,Male,61,IT,Software Engineer,East Ernestville,2012-10-18,88001.19,Master's,0
EMP18750,Charles,Snyder,Non-binary,61,Sales,Sales Executive,West Ryan,2010-02-14,138774.02,Master's,15
EMP18751,Joshua,Ramos,Female,28,IT,Data Analyst,North Jessicaburgh,2023-12-22,137847.52,Master's,10
EMP18752,Bill,Gibson,Male,65,Legal,Paralegal,Jonestown,2017-05-04,109718.46,Associate's,5
EMP18753,Gregory,Pope,Female,65,HR,Recruiter,South Dennisstad,2010-05-13,108611.76,Associate's,11
EMP18754,Neil,Aguilar,Non-binary,61,Operations,Project Coordinator,West Juliaview,2020-04-20,51216.8,Associate's,9
EMP18755,Joshua,Sanders,Male,42,Legal,Paralegal,South Susan,2011-11-05,116018.03,Master's,18
EMP18756,Eric,Perkins,Male,35,HR,Training Coordinator,Brandonville,2023-05-23,48674.78,High School,1
EMP18757,Jesus,Hernandez,Male,35,R&D,Innovation Manager,Port Kimberlyland,2018-04-05,119209.21,Associate's,20
EMP18758,Natasha,Stevenson,Female,39,Legal,Corporate Lawyer,West Francis,2018-01-08,115599.61,High School,10
EMP18759,Michelle,Horne,Male,31,Legal,Corporate Lawyer,Davidfurt,2025-05-08,54176.21,Associate's,16
EMP18760,Samantha,Shelton,Male,26,Marketing,Social Media Manager,West Kaylaton,2010-08-03,69895.49,Master's,2
EMP18761,Brad,Oconnor,Non-binary,55,Marketing,SEO Specialist,Port Nathan,2015-01-20,148890.97,PhD,19
EMP18762,Cory,Gonzalez,Non-binary,35,Legal,Corporate Lawyer,Port Davidhaven,2018-07-29,46908.01,Master's,18
EMP18763,Tammy,White,Male,24,Legal,Paralegal,Hoopershire,2007-11-20,137978.62,High School,11
EMP18764,Eric,Calhoun,Female,25,Finance,Payroll Specialist,East Donaldland,2010-08-30,101952.79,PhD,13
EMP18765,Gerald,Green,Female,42,Marketing,Content Strategist,South Troy,2018-05-24,73892.01,Associate's,19
EMP18766,Brian,Bender,Non-binary,39,HR,Training Coordinator,Marcoborough,2023-12-02,139358.73,Associate's,2
EMP18767,Stephanie,Kidd,Male,37,Legal,Corporate Lawyer,Baileyville,2008-09-08,82282.78,Bachelor's,2
EMP18768,Amy,Orr,Non-binary,31,Legal,Corporate Lawyer,West Tamara,2014-07-07,145419.66,Master's,11
EMP18769,Douglas,Harper,Non-binary,26,Logistics,Inventory Manager,Elizabethberg,2007-04-26,57572.03,High School,3
EMP18770,Scott,Forbes,Female,57,Customer Service,Client Relations Officer,New Benjamin,2023-03-06,82710.36,Associate's,3
EMP18771,Richard,Peck,Male,39,R&D,Research Scientist,New Kenneth,2012-02-14,73582.09,Bachelor's,13
EMP18772,Craig,Smith,Male,65,HR,Training Coordinator,Brianport,2025-05-19,70675.92,Master's,8
EMP18773,Lawrence,Barry,Non-binary,58,Legal,Corporate Lawyer,East Monicaview,2009-06-13,31598.68,Associate's,9
EMP18774,Alicia,Jimenez,Male,25,Legal,Legal Assistant,Tracyberg,2008-06-30,137583.74,Bachelor's,16
EMP18775,Haley,Davis,Non-binary,25,Customer Service,Client Relations Officer,North Michael,2012-07-06,110841.0,PhD,17
EMP18776,Joshua,Barnett,Non-binary,50,IT,IT Support Specialist,Robertburgh,2025-01-26,75473.43,Bachelor's,13
EMP18777,Heidi,Jones,Non-binary,44,Sales,Sales Executive,New Christopher,2023-12-03,59225.05,High School,7
EMP18778,Jennifer,Gilbert,Female,65,Customer Service,Customer Service Rep,South Amy,2012-10-26,112366.75,High School,16
EMP18779,Sharon,Lester,Non-binary,44,Sales,Sales Executive,Williamhaven,2024-03-11,134456.93,PhD,13
EMP18780,Michael,Vega,Non-binary,34,Operations,Project Coordinator,West Michael,2018-11-04,75492.65,Bachelor's,7
EMP18781,Dylan,Scott,Male,40,Sales,Sales Executive,Wagnerbury,2019-01-16,123824.95,PhD,1
EMP18782,Terri,Terrell,Non-binary,63,R&D,Product Developer,Fisherchester,2019-11-08,53323.09,High School,18
EMP18783,Monique,Hopkins,Female,58,Legal,Compliance Officer,North Tanya,2010-05-25,47027.13,PhD,13
EMP18784,Gabriel,Stevens,Male,58,Operations,Operations Manager,Lake Erikview,2014-01-29,102959.05,Associate's,11
EMP18785,Kristina,Smith,Male,30,Legal,Compliance Officer,Duaneview,2019-01-21,57440.77,Associate's,11
EMP18786,Catherine,Porter,Female,37,Sales,Sales Representative,Port Bryan,2015-11-14,97906.81,Bachelor's,2
EMP18787,Robin,Wright,Non-binary,43,IT,Data Analyst,North Kennethtown,2017-06-24,36980.02,Bachelor's,2
EMP18788,Douglas,Smith,Male,55,IT,System Administrator,South Jane,2008-01-30,34042.94,Master's,0
EMP18789,Michael,Moses,Non-binary,45,HR,Recruiter,Johnsonborough,2023-12-27,107801.55,Bachelor's,10
EMP18790,Michael,Mason,Non-binary,52,Sales,Sales Executive,West Margarethaven,2007-06-05,36541.91,Bachelor's,14
EMP18791,Heather,Harding,Non-binary,52,Logistics,Supply Chain Analyst,Lake Javier,2024-08-31,89303.21,High School,2
EMP18792,Krystal,Anderson,Male,45,Customer Service,Client Relations Officer,West Karen,2018-05-05,67775.89,Master's,20
EMP18793,Jennifer,Castro,Female,37,IT,Software Engineer,Lopezfort,2015-09-18,31378.64,Associate's,2
EMP18794,Mark,Bradley,Female,55,Legal,Paralegal,North Natashachester,2020-11-22,98533.93,PhD,14
EMP18795,Diana,Rush,Female,32,Finance,Auditor,Stacybury,2019-02-05,61729.15,Bachelor's,20
EMP18796,Julie,Thomas,Male,57,Finance,Payroll Specialist,Lake Michael,2023-09-11,77243.19,Bachelor's,8
EMP18797,Misty,Costa,Female,57,IT,Software Engineer,Figueroaport,2006-06-29,86806.11,Bachelor's,6
EMP18798,Chris,Sanchez,Male,35,Operations,Quality Assurance Specialist,Lake Tyler,2013-02-09,104424.39,Bachelor's,10
EMP18799,Christopher,Clarke,Male,51,Finance,Payroll Specialist,New Monicafurt,2011-08-31,64343.85,Bachelor's,5
EMP18800,Heather,Hill,Female,46,IT,Data Analyst,East Marissa,2011-10-15,45604.96,Bachelor's,18
EMP18801,Joseph,Stokes,Male,31,IT,Software Engineer,Vazquezburgh,2024-12-20,56814.83,High School,3
EMP18802,Ashley,Long,Female,60,IT,Data Analyst,Changside,2011-01-01,132329.69,Bachelor's,8
EMP18803,Tonya,Flores,Female,27,Customer Service,Client Relations Officer,South Nicholas,2013-04-18,39036.67,Associate's,14
EMP18804,Laura,Jones,Male,64,IT,IT Support Specialist,Port Benjamin,2007-12-24,63116.5,Bachelor's,6
EMP18805,Christopher,Conway,Female,23,Legal,Paralegal,Port Angela,2021-05-17,75479.09,Associate's,3
EMP18806,Isabella,Yu,Non-binary,64,Customer Service,Support Specialist,East Christopher,2024-11-06,133702.98,Associate's,0
EMP18807,Paul,Hart,Male,57,Legal,Compliance Officer,South Wendyberg,2010-08-26,38385.52,Bachelor's,10
EMP18808,Allison,Reed,Male,45,Legal,Compliance Officer,Robertside,2018-05-31,56293.95,High School,2
EMP18809,Karen,Lee,Male,60,IT,Data Analyst,South Carla,2010-03-27,96426.48,High School,11
EMP18810,Max,Miller,Non-binary,52,Logistics,Inventory Manager,Barnettchester,2014-10-03,54159.73,High School,9
EMP18811,Jeanne,Hill,Female,45,Finance,Accountant,Mendezhaven,2016-04-01,88108.1,Associate's,12
EMP18812,Laura,Cervantes,Non-binary,63,Finance,Payroll Specialist,Veronicaborough,2017-04-03,106016.93,High School,3
EMP18813,Kaitlyn,Wiggins,Male,29,Finance,Payroll Specialist,Rosalesfurt,2024-07-18,30725.51,Associate's,3
EMP18814,Kevin,Lopez,Non-binary,63,Logistics,Inventory Manager,Geraldburgh,2022-03-16,136784.83,Bachelor's,9
EMP18815,David,Mueller,Non-binary,30,Sales,Account Manager,Lisaview,2025-05-17,85024.18,Master's,13
EMP18816,Kyle,Davis,Male,23,Operations,Process Analyst,Lake Robertfort,2008-10-31,102319.93,PhD,12
EMP18817,Samuel,Mcmillan,Female,56,Legal,Paralegal,Bethville,2021-12-20,129791.01,Bachelor's,0
EMP18818,Chad,Tran,Female,33,Customer Service,Call Center Agent,Brownville,2013-02-16,83348.6,High School,9
EMP18819,Adriana,Murray,Male,32,R&D,Lab Technician,West Anne,2020-06-24,79097.17,PhD,3
EMP18820,Douglas,Mora,Female,63,HR,Recruiter,Jamesbury,2016-03-08,68627.56,High School,14
EMP18821,Sandra,Jones,Male,58,Customer Service,Support Specialist,South Tracy,2007-03-05,79876.47,Bachelor's,2
EMP18822,Jessica,Ross,Male,53,Sales,Account Manager,East Michaelside,2021-03-27,123962.73,Bachelor's,8
EMP18823,Anna,Olsen,Male,25,Customer Service,Support Specialist,North Codyville,2015-05-16,93968.32,High School,16
EMP18824,Tina,Sanchez,Non-binary,26,Legal,Legal Assistant,North Seanburgh,2022-03-23,120686.61,High School,2
EMP18825,Angela,Stone,Female,64,HR,HR Manager,North Curtisfurt,2010-08-01,44001.8,Master's,13
EMP18826,Kathryn,George,Female,36,Finance,Auditor,Phamstad,2010-04-09,46396.94,High School,12
EMP18827,Stephen,Henry,Non-binary,32,Operations,Process Analyst,Englishchester,2009-09-16,74013.26,Master's,18
EMP18828,Arthur,Keller,Male,40,Legal,Paralegal,Deborahtown,2018-05-30,68874.95,Associate's,14
EMP18829,David,Johnson,Female,26,Marketing,SEO Specialist,Chavezfurt,2008-12-25,120916.03,Associate's,4
EMP18830,Brian,Walker,Non-binary,35,IT,Software Engineer,Luketon,2023-10-05,98169.43,Bachelor's,2
EMP18831,Jennifer,Zimmerman,Non-binary,37,Legal,Paralegal,Baileyhaven,2018-02-06,139306.91,PhD,11
EMP18832,Steven,Price,Female,58,Sales,Business Development Officer,Whitakerville,2010-01-30,85737.03,High School,2
EMP18833,James,Smith,Male,22,Finance,Auditor,Gonzalezland,2009-07-30,75191.22,Bachelor's,2
EMP18834,Heather,Villegas,Non-binary,42,Sales,Sales Representative,New Karenview,2019-02-25,67072.15,Master's,14
EMP18835,David,Ramirez,Female,46,Marketing,Content Strategist,New Jamesburgh,2008-12-30,127860.31,High School,16
EMP18836,Antonio,Harmon,Non-binary,60,Legal,Corporate Lawyer,Alexandriatown,2017-08-24,75627.69,Bachelor's,3
EMP18837,Zachary,Fisher,Female,28,Customer Service,Support Specialist,East Tamaraport,2006-03-06,121013.16,PhD,11
EMP18838,Sandra,Edwards,Male,31,Sales,Sales Representative,Ruthfort,2008-07-30,93507.76,High School,11
EMP18839,Jonathan,Miller,Female,41,IT,IT Support Specialist,Johnchester,2014-04-30,52869.7,Master's,3
EMP18840,Jeffrey,Turner,Female,49,Marketing,SEO Specialist,Port Jeremy,2009-10-13,134267.02,High School,2
EMP18841,Katherine,Henry,Non-binary,63,Marketing,Marketing Coordinator,East Williamhaven,2022-08-13,62781.89,Bachelor's,8
EMP18842,Jeremy,Hopkins,Non-binary,21,Marketing,Marketing Coordinator,South Andrea,2020-09-04,111537.51,Bachelor's,13
EMP18843,Michelle,Perry,Female,51,Sales,Sales Representative,East Patricia,2020-10-07,97640.88,High School,4
EMP18844,Heather,Gutierrez,Non-binary,32,R&D,Lab Technician,North Caleb,2016-05-04,82026.4,Associate's,1
EMP18845,Sarah,Smith,Female,59,HR,HR Assistant,Shepherdton,2015-05-03,60588.13,High School,1
EMP18846,Travis,Lambert,Female,39,Sales,Business Development Officer,New Micheleville,2013-12-18,70232.04,PhD,16
EMP18847,Michael,Evans,Non-binary,63,Finance,Accountant,Michelleview,2023-11-30,36759.43,PhD,20
EMP18848,Ricky,Stewart,Male,37,Finance,Accountant,Mannside,2007-05-05,60660.47,Associate's,5
EMP18849,Melissa,Berg,Non-binary,51,R&D,Lab Technician,Sanchezhaven,2020-09-11,127051.96,High School,17
EMP18850,Ryan,Trujillo,Male,63,R&D,Research Scientist,Millerton,2021-03-06,141757.1,Bachelor's,5
EMP18851,Jessica,Ross,Non-binary,37,Logistics,Inventory Manager,North Sara,2016-08-25,133531.36,High School,19
EMP18852,Janice,Prince,Female,31,Legal,Legal Assistant,East Madisonfurt,2012-07-31,96300.57,Master's,20
EMP18853,Catherine,Cervantes,Female,54,IT,Data Analyst,Davisport,2020-04-14,41741.94,Associate's,20
EMP18854,Patrick,Cantrell,Male,37,Finance,Auditor,East Timothymouth,2006-02-15,133616.91,Bachelor's,8
EMP18855,Linda,Reeves,Non-binary,51,Marketing,Content Strategist,South Victoria,2015-07-02,133592.75,PhD,17
EMP18856,Michael,Brown,Non-binary,64,Finance,Accountant,Garciaton,2018-06-29,88840.19,Bachelor's,8
EMP18857,Eric,Lopez,Male,41,IT,Software Engineer,Jamieview,2022-04-08,56245.69,High School,19
EMP18858,Candice,Lopez,Non-binary,62,R&D,Lab Technician,North Shanemouth,2012-03-13,61984.71,Master's,8
EMP18859,Edward,Palmer,Non-binary,57,Legal,Legal Assistant,West Bradleymouth,2016-11-10,108952.52,Master's,10
EMP18860,Jordan,Spencer,Female,28,Customer Service,Client Relations Officer,Port Charlesmouth,2011-09-08,67539.56,PhD,11
EMP18861,Leslie,Taylor,Female,22,Sales,Sales Executive,West Gregorybury,2014-05-10,87824.64,PhD,6
EMP18862,Sarah,Rodriguez,Female,40,IT,Software Engineer,Lake Danielle,2008-02-21,43328.82,PhD,4
EMP18863,Emily,Brooks,Non-binary,24,Finance,Auditor,New Jamestown,2017-03-28,120253.58,Bachelor's,2
EMP18864,Elizabeth,Perry,Non-binary,29,R&D,Product Developer,Lake Nathanfurt,2024-02-11,90982.63,High School,11
EMP18865,Janet,Coleman,Non-binary,22,IT,IT Support Specialist,Lake Kathleen,2009-03-09,94103.86,Bachelor's,4
EMP18866,Mario,Riley,Non-binary,23,Finance,Accountant,Wyattfort,2013-04-06,110956.07,Associate's,12
EMP18867,Patrick,West,Female,49,R&D,Research Scientist,Christopherton,2021-10-04,44026.29,High School,6
EMP18868,Michelle,Alvarado,Female,46,Operations,Project Coordinator,Raymondport,2020-03-11,144981.68,Associate's,5
EMP18869,Mary,Mullins,Male,43,Finance,Financial Analyst,Ethanside,2017-12-26,104749.54,PhD,4
EMP18870,Thomas,Cohen,Female,44,Operations,Operations Manager,Port Rebecca,2024-02-12,68151.56,High School,11
EMP18871,Anne,Smith,Non-binary,31,Finance,Accountant,Johnstonberg,2010-04-12,53492.6,Master's,11
EMP18872,Amber,Padilla,Non-binary,43,Legal,Paralegal,Port Robinberg,2009-06-19,45497.03,PhD,1
EMP18873,Shawn,Thompson,Male,30,Legal,Paralegal,New Micheleton,2021-12-08,61168.68,PhD,1
EMP18874,Savannah,Murray,Male,64,HR,Training Coordinator,Bartonberg,2017-04-06,132222.42,Associate's,1
EMP18875,Cody,Patel,Male,31,IT,System Administrator,Andrewstown,2025-07-05,54540.26,PhD,4
EMP18876,Gregory,Lowe,Male,53,R&D,Product Developer,Lake Travismouth,2015-02-03,36061.36,Bachelor's,17
EMP18877,Jennifer,Ibarra,Female,25,Logistics,Inventory Manager,Montgomeryview,2012-07-14,67391.15,Master's,19
EMP18878,William,Mcclain,Female,47,Logistics,Warehouse Supervisor,West Christinachester,2020-11-19,55317.95,Bachelor's,12
EMP18879,Denise,Barnes,Male,45,Legal,Paralegal,Carolton,2010-01-02,82448.49,Bachelor's,3
EMP18880,Andrew,Abbott,Female,41,Finance,Auditor,West Russell,2023-03-22,89195.58,Master's,7
EMP18881,Julie,Reynolds,Female,58,Finance,Accountant,South Joeland,2021-10-23,136465.54,PhD,13
EMP18882,Francisco,Sanchez,Non-binary,49,Logistics,Logistics Coordinator,East Davidberg,2015-01-29,143816.35,Associate's,17
EMP18883,Mark,Rubio,Male,56,Legal,Legal Assistant,Lambfort,2010-12-04,144146.79,Master's,1
EMP18884,Jeff,Cooper,Non-binary,31,Marketing,SEO Specialist,Lake Danny,2021-04-19,37131.26,Bachelor's,4
EMP18885,Carly,Wilson,Non-binary,23,Marketing,Content Strategist,Brittanyshire,2018-07-05,40575.31,High School,1
EMP18886,Michael,Thompson,Male,62,Operations,Project Coordinator,Sethtown,2009-02-18,147417.68,PhD,14
EMP18887,Douglas,Martinez,Non-binary,25,R&D,Lab Technician,Lisamouth,2019-03-26,144599.12,Associate's,19
EMP18888,Wendy,Hudson,Female,24,Marketing,Content Strategist,Michaelborough,2025-04-29,114874.98,Master's,16
EMP18889,Brian,Miller,Non-binary,26,Sales,Business Development Officer,East Nicholas,2008-04-11,34744.86,High School,7
EMP18890,Maureen,Hahn,Female,48,Customer Service,Call Center Agent,New Brenda,2024-10-27,31280.85,High School,1
EMP18891,Randy,Morgan,Female,63,Operations,Process Analyst,Juliemouth,2011-08-05,68160.48,Bachelor's,18
EMP18892,Sheila,Bruce,Male,27,Sales,Sales Executive,Marshallhaven,2022-07-10,132485.23,Master's,15
EMP18893,Tim,Choi,Non-binary,30,Legal,Paralegal,Waltersberg,2018-03-30,33683.07,Associate's,19
EMP18894,Colin,Murphy,Non-binary,43,Customer Service,Support Specialist,Thompsonland,2008-02-29,41159.56,Master's,10
EMP18895,Lauren,Hampton,Non-binary,53,Sales,Account Manager,South Haileystad,2017-10-17,42560.81,PhD,12
EMP18896,Michael,Greer,Male,45,HR,HR Manager,East Emma,2009-03-15,92571.4,PhD,8
EMP18897,Peter,Ray,Male,59,Legal,Legal Assistant,Lisaburgh,2014-10-13,83248.59,PhD,1
EMP18898,Melissa,Lawson,Male,26,Marketing,Content Strategist,Adamland,2016-06-02,58810.07,Master's,18
EMP18899,Andrew,Miranda,Non-binary,39,Sales,Sales Executive,Janiceshire,2022-09-12,127334.82,Bachelor's,0
EMP18900,Kayla,Douglas,Non-binary,51,Finance,Auditor,New Ashleyberg,2022-12-15,58812.27,Bachelor's,7
EMP18901,Shawn,Black,Female,51,Logistics,Logistics Coordinator,Jamesbury,2020-11-12,104709.41,Bachelor's,13
EMP18902,Jennifer,Hahn,Male,26,Customer Service,Call Center Agent,East Joyceview,2014-11-14,45984.72,High School,20
EMP18903,Bradley,Davies,Female,21,Operations,Project Coordinator,South Cindy,2012-01-09,31489.64,PhD,1
EMP18904,Whitney,Cruz,Male,51,Marketing,Social Media Manager,North Leslie,2024-08-29,118740.62,Master's,13
EMP18905,Rebecca,Knight,Male,43,Customer Service,Customer Service Rep,West Sandra,2022-11-16,56478.05,Associate's,1
EMP18906,Jill,Davis,Non-binary,22,Customer Service,Client Relations Officer,Morganmouth,2021-09-04,109061.06,High School,8
EMP18907,Jason,Smith,Male,42,Operations,Quality Assurance Specialist,Jeffreyfort,2006-01-24,37074.93,High School,12
EMP18908,Vicki,Scott,Female,32,Operations,Operations Manager,West Justinhaven,2024-12-11,59903.36,High School,13
EMP18909,Heather,Huber,Female,37,Customer Service,Support Specialist,West Autumnland,2022-01-31,104362.3,Master's,12
EMP18910,Scott,Davis,Non-binary,36,Legal,Legal Assistant,North Loriton,2014-10-06,63254.4,PhD,7
EMP18911,Nathan,Ramsey,Female,40,IT,IT Support Specialist,Lake Thomasfort,2022-12-14,124344.24,PhD,12
EMP18912,Brian,Holmes,Non-binary,44,Marketing,SEO Specialist,Ramirezfort,2024-11-04,77392.88,High School,12
EMP18913,Gavin,Parker,Male,65,Sales,Sales Executive,Adamtown,2008-05-03,142559.52,Associate's,12
EMP18914,Adam,Ortega,Male,53,IT,Software Engineer,Ericksonton,2014-09-22,88872.04,PhD,16
EMP18915,Danielle,Johnson,Non-binary,23,Logistics,Inventory Manager,West Debbie,2014-02-05,140329.23,Associate's,8
EMP18916,Vanessa,Williams,Female,30,Legal,Compliance Officer,New Jasonfort,2014-12-03,118037.23,High School,5
EMP18917,Jessica,Durham,Female,31,HR,Training Coordinator,Dianaland,2022-12-26,110610.07,Bachelor's,15
EMP18918,Kevin,Miller,Female,53,IT,IT Support Specialist,Wilsonside,2018-08-07,69827.69,Master's,15
EMP18919,Debbie,Bell,Female,30,R&D,Innovation Manager,Michellestad,2007-08-12,39115.59,Associate's,8
EMP18920,Nicole,White,Male,47,Customer Service,Support Specialist,Port Joel,2006-05-26,30341.81,PhD,19
EMP18921,Zachary,Price,Male,27,Legal,Corporate Lawyer,Bethchester,2018-04-13,110438.73,Master's,13
EMP18922,Susan,Meza,Male,61,Legal,Legal Assistant,West Janice,2009-10-08,149361.5,High School,3
EMP18923,Anthony,Baker,Non-binary,22,HR,Training Coordinator,Meyerchester,2014-07-09,38037.21,Master's,19
EMP18924,Marcus,Bradley,Male,52,HR,Recruiter,East Kevinview,2011-11-05,55403.71,Associate's,16
EMP18925,Elizabeth,Turner,Female,43,Marketing,SEO Specialist,Melissaside,2017-04-21,81281.52,Master's,10
EMP18926,Michael,Brewer,Female,52,Operations,Quality Assurance Specialist,Colechester,2010-05-07,56401.0,Bachelor's,15
EMP18927,Julie,Mccann,Male,65,IT,IT Support Specialist,West Gabrieltown,2020-08-05,50015.46,Master's,8
EMP18928,Mary,Ellison,Female,47,Logistics,Logistics Coordinator,Hermantown,2012-05-07,57553.9,PhD,0
EMP18929,Amanda,White,Male,62,Finance,Financial Analyst,Sandraland,2007-12-31,120734.83,Master's,13
EMP18930,John,Moore,Male,34,Operations,Operations Manager,Robertfurt,2013-11-05,57110.36,Bachelor's,4
EMP18931,Emily,Allen,Male,33,Operations,Process Analyst,South Laura,2009-11-25,48467.62,Master's,1
EMP18932,Valerie,Grimes,Non-binary,50,Customer Service,Support Specialist,South Victoriashire,2024-02-26,50511.0,High School,10
EMP18933,Donald,Williams,Non-binary,44,Customer Service,Customer Service Rep,Brendafurt,2018-01-29,138264.61,PhD,14
